,Quarterly,eps_value,ticker
15,2018-12-31,$1.50,TSN
16,2018-09-30,$1.32,TSN
17,2018-06-30,$1.47,TSN
18,2018-03-31,$0.85,TSN
19,2017-12-31,$4.40,TSN
20,2017-09-30,$1.07,TSN
21,2017-06-30,$1.21,TSN
22,2017-03-31,$0.92,TSN
23,2016-12-31,$1.59,TSN
24,2016-09-30,$1.03,TSN
25,2016-06-30,$1.25,TSN
26,2016-03-31,$1.10,TSN
27,2015-12-31,$1.15,TSN
28,2015-09-30,$0.63,TSN
29,2015-06-30,$0.83,TSN
30,2015-03-31,$0.75,TSN
31,2014-12-31,$0.74,TSN
32,2014-09-30,$0.32,TSN
33,2014-06-30,$0.73,TSN
34,2014-03-31,$0.60,TSN
35,2013-12-31,$0.72,TSN
36,2013-09-30,$0.70,TSN
37,2013-06-30,$0.68,TSN
38,2013-03-31,$0.26,TSN
39,2012-12-31,$0.48,TSN
40,2012-09-30,$0.51,TSN
41,2012-06-30,$0.21,TSN
42,2012-03-31,$0.44,TSN
43,2011-12-31,$0.42,TSN
44,2011-09-30,$0.26,TSN
45,2011-06-30,$0.51,TSN
46,2011-03-31,$0.42,TSN
47,2010-12-31,$0.78,TSN
48,2010-09-30,$0.57,TSN
49,2010-06-30,$0.65,TSN
50,2010-03-31,$0.42,TSN
51,2009-12-31,$0.42,TSN
52,2009-09-30,$-1.23,TSN
53,2009-06-30,$0.35,TSN
54,2009-03-31,$-0.32,TSN
0,2022-09-30,$1.16,USB
1,2022-06-30,$0.99,USB
2,2022-03-31,$0.99,USB
3,2021-12-31,$1.07,USB
4,2021-09-30,$1.30,USB
5,2021-06-30,$1.28,USB
6,2021-03-31,$1.45,USB
7,2020-12-31,$0.94,USB
8,2020-09-30,$0.99,USB
9,2020-06-30,$0.41,USB
10,2020-03-31,$0.72,USB
11,2019-12-31,$0.92,USB
12,2019-09-30,$1.15,USB
13,2019-06-30,$1.09,USB
14,2019-03-31,$1.00,USB
15,2018-12-31,$1.10,USB
16,2018-09-30,$1.06,USB
17,2018-06-30,$1.02,USB
18,2018-03-31,$0.96,USB
19,2017-12-31,$0.96,USB
20,2017-09-30,$0.88,USB
21,2017-06-30,$0.85,USB
22,2017-03-31,$0.82,USB
23,2016-12-31,$0.81,USB
24,2016-09-30,$0.84,USB
25,2016-06-30,$0.83,USB
26,2016-03-31,$0.76,USB
27,2015-12-31,$0.79,USB
28,2015-09-30,$0.81,USB
29,2015-06-30,$0.80,USB
30,2015-03-31,$0.76,USB
31,2014-12-31,$0.79,USB
32,2014-09-30,$0.78,USB
33,2014-06-30,$0.78,USB
34,2014-03-31,$0.73,USB
35,2013-12-31,$0.75,USB
36,2013-09-30,$0.76,USB
37,2013-06-30,$0.76,USB
38,2013-03-31,$0.73,USB
39,2012-12-31,$0.72,USB
40,2012-09-30,$0.74,USB
41,2012-06-30,$0.71,USB
42,2012-03-31,$0.67,USB
43,2011-12-31,$0.70,USB
44,2011-09-30,$0.64,USB
45,2011-06-30,$0.60,USB
46,2011-03-31,$0.52,USB
47,2010-12-31,$0.49,USB
48,2010-09-30,$0.45,USB
49,2010-06-30,$0.45,USB
50,2010-03-31,$0.34,USB
51,2009-12-31,$0.31,USB
52,2009-09-30,$0.30,USB
53,2009-06-30,$0.12,USB
54,2009-03-31,$0.24,USB
0,2022-09-30,$0.07,UDR
1,2022-06-30,$0.01,UDR
2,2022-03-31,$0.04,UDR
3,2021-12-31,$0.37,UDR
4,2021-09-30,$0.06,UDR
5,2021-06-30,$0.04,UDR
6,2021-03-31,$0.01,UDR
7,2020-12-31,$0.09,UDR
8,2020-09-30,$-0.09,UDR
9,2020-06-30,$0.19,UDR
10,2020-03-31,$0.01,UDR
11,2019-12-31,$0.34,UDR
12,2019-09-30,$0.09,UDR
13,2019-06-30,$0.12,UDR
14,2019-03-31,$0.08,UDR
15,2018-12-31,$0.30,UDR
16,2018-09-30,$0.07,UDR
17,2018-06-30,$0.07,UDR
18,2018-03-31,$0.30,UDR
19,2017-12-31,$0.26,UDR
20,2017-09-30,$0.06,UDR
21,2017-06-30,$0.03,UDR
22,2017-03-31,$0.09,UDR
23,2016-12-31,$0.88,UDR
24,2016-09-30,$0.10,UDR
25,2016-06-30,$0.06,UDR
26,2016-03-31,$0.04,UDR
27,2015-12-31,$0.63,UDR
28,2015-09-30,$0.05,UDR
29,2015-06-30,$0.33,UDR
30,2015-03-31,$0.28,UDR
31,2014-12-31,$0.24,UDR
32,2014-09-30,$0.16,UDR
33,2014-06-30,$0.12,UDR
34,2014-03-31,$0.07,UDR
35,2013-12-31,$0.13,UDR
36,2013-09-30,$0.01,UDR
37,2013-06-30,$0.02,UDR
38,2013-03-31,$0.00,UDR
39,2012-12-31,$-0.10,UDR
40,2012-09-30,$-0.04,UDR
41,2012-06-30,$0.62,UDR
42,2012-03-31,$0.37,UDR
43,2011-12-31,$0.23,UDR
44,2011-09-30,$-0.07,UDR
45,2011-06-30,$0.06,UDR
46,2011-03-31,$-0.17,UDR
47,2010-12-31,$-0.17,UDR
48,2010-09-30,$-0.16,UDR
49,2010-06-30,$-0.18,UDR
50,2010-03-31,$-0.17,UDR
51,2009-12-31,$-0.16,UDR
52,2009-09-30,$-0.27,UDR
53,2009-06-30,$-0.10,UDR
54,2009-03-31,$-0.11,UDR
0,2022-10-31,$5.34,ULTA
1,2022-07-31,$5.70,ULTA
2,2022-04-30,$6.30,ULTA
3,2022-01-31,$5.38,ULTA
4,2021-10-31,$3.94,ULTA
5,2021-07-31,$4.56,ULTA
6,2021-04-30,$4.10,ULTA
7,2021-01-31,$3.04,ULTA
8,2020-10-31,$1.32,ULTA
9,2020-07-31,$0.14,ULTA
10,2020-04-30,$-1.39,ULTA
11,2020-01-31,$3.88,ULTA
12,2019-10-31,$2.25,ULTA
13,2019-07-31,$2.76,ULTA
14,2019-04-30,$3.26,ULTA
15,2019-01-31,$3.60,ULTA
16,2018-10-31,$2.18,ULTA
17,2018-07-31,$2.46,ULTA
18,2018-04-30,$2.70,ULTA
19,2018-01-31,$3.38,ULTA
20,2017-10-31,$1.70,ULTA
21,2017-07-31,$1.83,ULTA
22,2017-04-30,$2.05,ULTA
23,2017-01-31,$2.24,ULTA
24,2016-10-31,$1.40,ULTA
25,2016-07-31,$1.43,ULTA
26,2016-04-30,$1.45,ULTA
27,2016-01-31,$1.68,ULTA
28,2015-10-31,$1.11,ULTA
29,2015-07-31,$1.15,ULTA
30,2015-04-30,$1.04,ULTA
31,2015-01-31,$1.36,ULTA
32,2014-10-31,$0.91,ULTA
33,2014-07-31,$0.94,ULTA
34,2014-04-30,$0.77,ULTA
35,2014-01-31,$1.10,ULTA
36,2013-10-31,$0.70,ULTA
37,2013-07-31,$0.70,ULTA
38,2013-04-30,$0.65,ULTA
39,2013-01-31,$1.01,ULTA
40,2012-10-31,$0.59,ULTA
41,2012-07-31,$0.54,ULTA
42,2012-04-30,$0.54,ULTA
43,2012-01-31,$0.73,ULTA
44,2011-10-31,$0.42,ULTA
45,2011-07-31,$0.38,ULTA
46,2011-04-30,$0.37,ULTA
47,2011-01-31,$0.48,ULTA
48,2010-10-31,$0.23,ULTA
49,2010-07-31,$0.22,ULTA
50,2010-04-30,$0.23,ULTA
51,2010-01-31,$0.34,ULTA
52,2009-10-31,$0.14,ULTA
53,2009-07-31,$0.10,ULTA
54,2009-04-30,$0.08,ULTA
55,2009-01-31,$0.21,ULTA
0,2022-09-30,$3.05,UNP
1,2022-06-30,$2.93,UNP
2,2022-03-31,$2.57,UNP
3,2021-12-31,$2.66,UNP
4,2021-09-30,$2.57,UNP
5,2021-06-30,$2.72,UNP
6,2021-03-31,$2.00,UNP
7,2020-12-31,$2.05,UNP
8,2020-09-30,$2.01,UNP
9,2020-06-30,$1.67,UNP
10,2020-03-31,$2.15,UNP
11,2019-12-31,$2.01,UNP
12,2019-09-30,$2.22,UNP
13,2019-06-30,$2.22,UNP
14,2019-03-31,$1.93,UNP
15,2018-12-31,$2.10,UNP
16,2018-09-30,$2.15,UNP
17,2018-06-30,$1.98,UNP
18,2018-03-31,$1.68,UNP
19,2017-12-31,$9.09,UNP
20,2017-09-30,$1.50,UNP
21,2017-06-30,$1.45,UNP
22,2017-03-31,$1.32,UNP
23,2016-12-31,$1.38,UNP
24,2016-09-30,$1.36,UNP
25,2016-06-30,$1.17,UNP
26,2016-03-31,$1.16,UNP
27,2015-12-31,$1.31,UNP
28,2015-09-30,$1.50,UNP
29,2015-06-30,$1.38,UNP
30,2015-03-31,$1.30,UNP
31,2014-12-31,$1.60,UNP
32,2014-09-30,$1.53,UNP
33,2014-06-30,$1.43,UNP
34,2014-03-31,$1.19,UNP
35,2013-12-31,$1.28,UNP
36,2013-09-30,$1.24,UNP
37,2013-06-30,$1.18,UNP
38,2013-03-31,$1.02,UNP
39,2012-12-31,$1.10,UNP
40,2012-09-30,$1.10,UNP
41,2012-06-30,$1.05,UNP
42,2012-03-31,$0.90,UNP
43,2011-12-31,$1.00,UNP
44,2011-09-30,$0.93,UNP
45,2011-06-30,$0.80,UNP
46,2011-03-31,$0.65,UNP
47,2010-12-31,$0.78,UNP
48,2010-09-30,$0.78,UNP
49,2010-06-30,$0.70,UNP
50,2010-03-31,$0.51,UNP
51,2009-12-31,$0.55,UNP
52,2009-09-30,$0.51,UNP
53,2009-06-30,$0.46,UNP
54,2009-03-31,$0.36,UNP
0,2022-09-30,$2.86,UAL
1,2022-06-30,$1.00,UAL
2,2022-03-31,$-4.24,UAL
3,2021-12-31,$-1.91,UAL
4,2021-09-30,$1.44,UAL
5,2021-06-30,$-1.34,UAL
6,2021-03-31,$-4.29,UAL
7,2020-12-31,$-6.32,UAL
8,2020-09-30,$-6.33,UAL
9,2020-06-30,$-5.79,UAL
10,2020-03-31,$-6.86,UAL
11,2019-12-31,$2.48,UAL
12,2019-09-30,$3.99,UAL
13,2019-06-30,$4.02,UAL
14,2019-03-31,$1.09,UAL
15,2018-12-31,$1.63,UAL
16,2018-09-30,$3.05,UAL
17,2018-06-30,$2.48,UAL
18,2018-03-31,$0.51,UAL
19,2017-12-31,$1.92,UAL
20,2017-09-30,$2.15,UAL
21,2017-06-30,$2.67,UAL
22,2017-03-31,$0.32,UAL
23,2016-12-31,$1.09,UAL
24,2016-09-30,$3.01,UAL
25,2016-06-30,$1.78,UAL
26,2016-03-31,$0.88,UAL
27,2015-12-31,$2.19,UAL
28,2015-09-30,$12.82,UAL
29,2015-06-30,$3.14,UAL
30,2015-03-31,$1.32,UAL
31,2014-12-31,$0.21,UAL
32,2014-09-30,$2.37,UAL
33,2014-06-30,$2.01,UAL
34,2014-03-31,$-1.66,UAL
35,2013-12-31,$0.60,UAL
36,2013-09-30,$0.98,UAL
37,2013-06-30,$1.21,UAL
38,2013-03-31,$-1.26,UAL
39,2012-12-31,$-1.73,UAL
40,2012-09-30,$0.02,UAL
41,2012-06-30,$0.89,UAL
42,2012-03-31,$-1.36,UAL
43,2011-12-31,$-0.17,UAL
44,2011-09-30,$1.69,UAL
45,2011-06-30,$1.39,UAL
46,2011-03-31,$-0.65,UAL
47,2010-12-31,$-1.47,UAL
48,2010-09-30,$1.75,UAL
49,2010-06-30,$1.29,UAL
50,2010-03-31,$-0.49,UAL
51,2009-12-31,$-1.44,UAL
52,2009-09-30,$-0.39,UAL
53,2009-06-30,$0.19,UAL
54,2009-03-31,$-2.64,UAL
0,2022-09-30,$2.96,UPS
1,2022-06-30,$3.25,UPS
2,2022-03-31,$3.03,UPS
3,2021-12-31,$3.51,UPS
4,2021-09-30,$2.65,UPS
5,2021-06-30,$3.05,UPS
6,2021-03-31,$5.47,UPS
7,2020-12-31,$-3.84,UPS
8,2020-09-30,$2.24,UPS
9,2020-06-30,$2.03,UPS
10,2020-03-31,$1.11,UPS
11,2019-12-31,$-0.12,UPS
12,2019-09-30,$2.01,UPS
13,2019-06-30,$1.94,UPS
14,2019-03-31,$1.28,UPS
15,2018-12-31,$0.52,UPS
16,2018-09-30,$1.73,UPS
17,2018-06-30,$1.71,UPS
18,2018-03-31,$1.55,UPS
19,2017-12-31,$1.26,UPS
20,2017-09-30,$1.44,UPS
21,2017-06-30,$1.58,UPS
22,2017-03-31,$1.33,UPS
23,2016-12-31,$-0.28,UPS
24,2016-09-30,$1.44,UPS
25,2016-06-30,$1.43,UPS
26,2016-03-31,$1.27,UPS
27,2015-12-31,$1.49,UPS
28,2015-09-30,$1.39,UPS
29,2015-06-30,$1.35,UPS
30,2015-03-31,$1.12,UPS
31,2014-12-31,$0.49,UPS
32,2014-09-30,$1.32,UPS
33,2014-06-30,$0.49,UPS
34,2014-03-31,$0.98,UPS
35,2013-12-31,$1.24,UPS
36,2013-09-30,$1.16,UPS
37,2013-06-30,$1.13,UPS
38,2013-03-31,$1.08,UPS
39,2012-12-31,$-1.80,UPS
40,2012-09-30,$0.48,UPS
41,2012-06-30,$1.15,UPS
42,2012-03-31,$1.00,UPS
43,2011-12-31,$0.75,UPS
44,2011-09-30,$1.09,UPS
45,2011-06-30,$1.09,UPS
46,2011-03-31,$0.91,UPS
47,2010-12-31,$0.97,UPS
48,2010-09-30,$0.99,UPS
49,2010-06-30,$0.84,UPS
50,2010-03-31,$0.53,UPS
51,2009-12-31,$0.57,UPS
52,2009-09-30,$0.55,UPS
53,2009-06-30,$0.44,UPS
54,2009-03-31,$0.40,UPS
0,2022-09-30,$8.66,URI
1,2022-06-30,$6.90,URI
2,2022-03-31,$5.05,URI
3,2021-12-31,$6.59,URI
4,2021-09-30,$5.63,URI
5,2021-06-30,$4.02,URI
6,2021-03-31,$2.80,URI
7,2020-12-31,$4.07,URI
8,2020-09-30,$2.87,URI
9,2020-06-30,$2.93,URI
10,2020-03-31,$2.33,URI
11,2019-12-31,$4.40,URI
12,2019-09-30,$5.08,URI
13,2019-06-30,$3.44,URI
14,2019-03-31,$2.19,URI
15,2018-12-31,$3.76,URI
16,2018-09-30,$4.01,URI
17,2018-06-30,$3.20,URI
18,2018-03-31,$2.15,URI
19,2017-12-31,$10.48,URI
20,2017-09-30,$2.33,URI
21,2017-06-30,$1.65,URI
22,2017-03-31,$1.27,URI
23,2016-12-31,$1.76,URI
24,2016-09-30,$2.16,URI
25,2016-06-30,$1.52,URI
26,2016-03-31,$1.01,URI
27,2015-12-31,$1.78,URI
28,2015-09-30,$2.25,URI
29,2015-06-30,$0.88,URI
30,2015-03-31,$1.16,URI
31,2014-12-31,$1.85,URI
32,2014-09-30,$1.84,URI
33,2014-06-30,$0.90,URI
34,2014-03-31,$0.56,URI
35,2013-12-31,$1.32,URI
36,2013-09-30,$1.35,URI
37,2013-06-30,$0.78,URI
38,2013-03-31,$0.19,URI
39,2012-12-31,$0.55,URI
40,2012-09-30,$0.70,URI
41,2012-06-30,$-0.63,URI
42,2012-03-31,$0.17,URI
43,2011-12-31,$0.44,URI
44,2011-09-30,$0.91,URI
45,2011-06-30,$0.37,URI
46,2011-03-31,$-0.34,URI
47,2010-12-31,$-0.28,URI
48,2010-09-30,$0.33,URI
49,2010-06-30,$0.18,URI
50,2010-03-31,$-0.67,URI
51,2009-12-31,$-0.42,URI
52,2009-09-30,$0.00,URI
53,2009-06-30,$-0.28,URI
54,2009-03-31,$-0.32,URI
0,2022-09-30,$5.55,UNH
1,2022-06-30,$5.34,UNH
2,2022-03-31,$5.27,UNH
3,2021-12-31,$4.26,UNH
4,2021-09-30,$4.28,UNH
5,2021-06-30,$4.46,UNH
6,2021-03-31,$5.08,UNH
7,2020-12-31,$2.30,UNH
8,2020-09-30,$3.30,UNH
9,2020-06-30,$6.91,UNH
10,2020-03-31,$3.52,UNH
11,2019-12-31,$3.68,UNH
12,2019-09-30,$3.67,UNH
13,2019-06-30,$3.42,UNH
14,2019-03-31,$3.56,UNH
15,2018-12-31,$3.10,UNH
16,2018-09-30,$3.24,UNH
17,2018-06-30,$2.98,UNH
18,2018-03-31,$2.87,UNH
19,2017-12-31,$3.66,UNH
20,2017-09-30,$2.51,UNH
21,2017-06-30,$2.32,UNH
22,2017-03-31,$2.23,UNH
23,2016-12-31,$1.74,UNH
24,2016-09-30,$2.03,UNH
25,2016-06-30,$1.81,UNH
26,2016-03-31,$1.67,UNH
27,2015-12-31,$1.26,UNH
28,2015-09-30,$1.65,UNH
29,2015-06-30,$1.64,UNH
30,2015-03-31,$1.46,UNH
31,2014-12-31,$1.55,UNH
32,2014-09-30,$1.63,UNH
33,2014-06-30,$1.42,UNH
34,2014-03-31,$1.10,UNH
35,2013-12-31,$1.41,UNH
36,2013-09-30,$1.53,UNH
37,2013-06-30,$1.40,UNH
38,2013-03-31,$1.16,UNH
39,2012-12-31,$1.20,UNH
40,2012-09-30,$1.50,UNH
41,2012-06-30,$1.27,UNH
42,2012-03-31,$1.31,UNH
43,2011-12-31,$1.18,UNH
44,2011-09-30,$1.17,UNH
45,2011-06-30,$1.16,UNH
46,2011-03-31,$1.22,UNH
47,2010-12-31,$0.94,UNH
48,2010-09-30,$1.14,UNH
49,2010-06-30,$0.99,UNH
50,2010-03-31,$1.03,UNH
51,2009-12-31,$0.81,UNH
52,2009-09-30,$0.89,UNH
53,2009-06-30,$0.73,UNH
54,2009-03-31,$0.81,UNH
0,2022-09-30,$2.50,UHS
1,2022-06-30,$2.20,UHS
2,2022-03-31,$2.02,UHS
3,2021-12-31,$3.00,UHS
4,2021-09-30,$2.60,UHS
5,2021-06-30,$3.79,UHS
6,2021-03-31,$2.43,UHS
7,2020-12-31,$3.58,UHS
8,2020-09-30,$2.82,UHS
9,2020-06-30,$2.95,UHS
10,2020-03-31,$1.64,UHS
11,2019-12-31,$2.80,UHS
12,2019-09-30,$1.10,UHS
13,2019-06-30,$2.66,UHS
14,2019-03-31,$2.57,UHS
15,2018-12-31,$1.72,UHS
16,2018-09-30,$1.84,UHS
17,2018-06-30,$2.39,UHS
18,2018-03-31,$2.36,UHS
19,2017-12-31,$2.31,UHS
20,2017-09-30,$1.47,UHS
21,2017-06-30,$1.91,UHS
22,2017-03-31,$2.12,UHS
23,2016-12-31,$1.78,UHS
24,2016-09-30,$1.54,UHS
25,2016-06-30,$1.89,UHS
26,2016-03-31,$1.93,UHS
27,2015-12-31,$1.75,UHS
28,2015-09-30,$1.48,UHS
29,2015-06-30,$1.80,UHS
30,2015-03-31,$1.73,UHS
31,2014-12-31,$1.71,UHS
32,2014-09-30,$0.82,UHS
33,2014-06-30,$1.51,UHS
34,2014-03-31,$1.38,UHS
35,2013-12-31,$1.25,UHS
36,2013-09-30,$1.15,UHS
37,2013-06-30,$1.53,UHS
38,2013-03-31,$1.21,UHS
39,2012-12-31,$1.39,UHS
40,2012-09-30,$0.73,UHS
41,2012-06-30,$1.10,UHS
42,2012-03-31,$1.31,UHS
43,2011-12-31,$0.99,UHS
44,2011-09-30,$0.86,UHS
45,2011-06-30,$1.04,UHS
46,2011-03-31,$1.15,UHS
47,2010-12-31,$0.37,UHS
48,2010-09-30,$0.57,UHS
49,2010-06-30,$0.67,UHS
50,2010-03-31,$0.73,UHS
51,2009-12-31,$0.62,UHS
52,2009-09-30,$0.52,UHS
53,2009-06-30,$0.82,UHS
54,2009-03-31,$0.68,UHS
0,2022-09-30,$7.19,VLO
1,2022-06-30,$11.57,VLO
2,2022-03-31,$2.21,VLO
3,2021-12-31,$2.48,VLO
4,2021-09-30,$1.13,VLO
5,2021-06-30,$0.39,VLO
6,2021-03-31,$-1.73,VLO
7,2020-12-31,$-0.89,VLO
8,2020-09-30,$-1.14,VLO
9,2020-06-30,$3.07,VLO
10,2020-03-31,$-4.54,VLO
11,2019-12-31,$2.55,VLO
12,2019-09-30,$1.48,VLO
13,2019-06-30,$1.47,VLO
14,2019-03-31,$0.34,VLO
15,2018-12-31,$2.23,VLO
16,2018-09-30,$2.01,VLO
17,2018-06-30,$1.96,VLO
18,2018-03-31,$1.09,VLO
19,2017-12-31,$5.34,VLO
20,2017-09-30,$1.91,VLO
21,2017-06-30,$1.23,VLO
22,2017-03-31,$0.68,VLO
23,2016-12-31,$0.83,VLO
24,2016-09-30,$1.33,VLO
25,2016-06-30,$1.73,VLO
26,2016-03-31,$1.05,VLO
27,2015-12-31,$0.67,VLO
28,2015-09-30,$2.79,VLO
29,2015-06-30,$2.66,VLO
30,2015-03-31,$1.87,VLO
31,2014-12-31,$2.21,VLO
32,2014-09-30,$2.00,VLO
33,2014-06-30,$1.10,VLO
34,2014-03-31,$1.54,VLO
35,2013-12-31,$2.37,VLO
36,2013-09-30,$0.57,VLO
37,2013-06-30,$0.85,VLO
38,2013-03-31,$1.18,VLO
39,2012-12-31,$1.82,VLO
40,2012-09-30,$1.21,VLO
41,2012-06-30,$1.50,VLO
42,2012-03-31,$-0.78,VLO
43,2011-12-31,$0.10,VLO
44,2011-09-30,$2.11,VLO
45,2011-06-30,$1.30,VLO
46,2011-03-31,$0.17,VLO
47,2010-12-31,$-0.77,VLO
48,2010-09-30,$0.51,VLO
49,2010-06-30,$1.03,VLO
50,2010-03-31,$-0.20,VLO
51,2009-12-31,$-2.66,VLO
52,2009-09-30,$-1.12,VLO
53,2009-06-30,$-0.48,VLO
54,2009-03-31,$0.59,VLO
0,2022-09-30,$0.00,VTR
1,2022-06-30,$-0.11,VTR
2,2022-03-31,$0.10,VTR
3,2021-12-31,$-0.11,VTR
4,2021-09-30,$0.16,VTR
5,2021-06-30,$0.23,VTR
6,2021-03-31,$-0.15,VTR
7,2020-12-31,$0.30,VTR
8,2020-09-30,$0.03,VTR
9,2020-06-30,$-0.42,VTR
10,2020-03-31,$1.26,VTR
11,2019-12-31,$0.01,VTR
12,2019-09-30,$0.23,VTR
13,2019-06-30,$0.58,VTR
14,2019-03-31,$0.35,VTR
15,2018-12-31,$0.18,VTR
16,2018-09-30,$0.28,VTR
17,2018-06-30,$0.46,VTR
18,2018-03-31,$0.22,VTR
19,2017-12-31,$1.10,VTR
20,2017-09-30,$1.71,VTR
21,2017-06-30,$0.42,VTR
22,2017-03-31,$0.55,VTR
23,2016-12-31,$0.58,VTR
24,2016-09-30,$0.42,VTR
25,2016-06-30,$0.42,VTR
26,2016-03-31,$0.44,VTR
27,2015-12-31,$0.36,VTR
28,2015-09-30,$0.07,VTR
29,2015-06-30,$0.45,VTR
30,2015-03-31,$0.37,VTR
31,2014-12-31,$0.35,VTR
32,2014-09-30,$0.37,VTR
33,2014-06-30,$0.47,VTR
34,2014-03-31,$0.41,VTR
35,2013-12-31,$0.37,VTR
36,2013-09-30,$0.40,VTR
37,2013-06-30,$0.39,VTR
38,2013-03-31,$0.38,VTR
39,2012-12-31,$0.29,VTR
40,2012-09-30,$0.38,VTR
41,2012-06-30,$0.25,VTR
42,2012-03-31,$0.31,VTR
43,2011-12-31,$0.82,VTR
44,2011-09-30,$0.35,VTR
45,2011-06-30,$0.11,VTR
46,2011-03-31,$0.30,VTR
47,2010-12-31,$0.48,VTR
48,2010-09-30,$0.37,VTR
49,2010-06-30,$0.37,VTR
50,2010-03-31,$0.34,VTR
51,2009-12-31,$0.33,VTR
52,2009-09-30,$0.32,VTR
53,2009-06-30,$0.57,VTR
54,2009-03-31,$0.52,VTR
0,2022-09-30,$1.58,VRSN
1,2022-06-30,$1.54,VRSN
2,2022-03-31,$1.43,VRSN
3,2021-12-31,$2.96,VRSN
4,2021-09-30,$1.40,VRSN
5,2021-06-30,$1.31,VRSN
6,2021-03-31,$1.33,VRSN
7,2020-12-31,$1.40,VRSN
8,2020-09-30,$1.49,VRSN
9,2020-06-30,$1.32,VRSN
10,2020-03-31,$2.86,VRSN
11,2019-12-31,$1.26,VRSN
12,2019-09-30,$1.30,VRSN
13,2019-06-30,$1.24,VRSN
14,2019-03-31,$1.35,VRSN
15,2018-12-31,$1.49,VRSN
16,2018-09-30,$1.13,VRSN
17,2018-06-30,$1.04,VRSN
18,2018-03-31,$1.09,VRSN
19,2017-12-31,$0.82,VRSN
20,2017-09-30,$0.93,VRSN
21,2017-06-30,$0.99,VRSN
22,2017-03-31,$0.94,VRSN
23,2016-12-31,$0.83,VRSN
24,2016-09-30,$0.90,VRSN
25,2016-06-30,$0.87,VRSN
26,2016-03-31,$0.82,VRSN
27,2015-12-31,$0.76,VRSN
28,2015-09-30,$0.70,VRSN
29,2015-06-30,$0.70,VRSN
30,2015-03-31,$0.66,VRSN
31,2014-12-31,$0.48,VRSN
32,2014-09-30,$0.69,VRSN
33,2014-06-30,$0.71,VRSN
34,2014-03-31,$0.64,VRSN
35,2013-12-31,$1.89,VRSN
36,2013-09-30,$0.53,VRSN
37,2013-06-30,$0.55,VRSN
38,2013-03-31,$0.52,VRSN
39,2012-12-31,$0.64,VRSN
40,2012-09-30,$0.47,VRSN
41,2012-06-30,$0.42,VRSN
42,2012-03-31,$0.42,VRSN
43,2011-12-31,$0.32,VRSN
44,2011-09-30,$0.36,VRSN
45,2011-06-30,$-0.06,VRSN
46,2011-03-31,$0.24,VRSN
47,2010-12-31,$-0.31,VRSN
48,2010-09-30,$4.48,VRSN
49,2010-06-30,$0.19,VRSN
50,2010-03-31,$0.28,VRSN
51,2009-12-31,$0.48,VRSN
52,2009-09-30,$0.28,VRSN
53,2009-06-30,$0.18,VRSN
54,2009-03-31,$0.34,VRSN
0,2022-09-30,$1.20,VRSK
1,2022-06-30,$1.24,VRSK
2,2022-03-31,$3.13,VRSK
3,2021-12-31,$0.87,VRSK
4,2021-09-30,$1.24,VRSK
5,2021-06-30,$0.94,VRSK
6,2021-03-31,$1.03,VRSK
7,2020-12-31,$1.07,VRSK
8,2020-09-30,$1.12,VRSK
9,2020-06-30,$1.08,VRSK
10,2020-03-31,$1.04,VRSK
11,2019-12-31,$0.79,VRSK
12,2019-09-30,$0.20,VRSK
13,2019-06-30,$0.90,VRSK
14,2019-03-31,$0.81,VRSK
15,2018-12-31,$0.87,VRSK
16,2018-09-30,$0.99,VRSK
17,2018-06-30,$0.91,VRSK
18,2018-03-31,$0.79,VRSK
19,2017-12-31,$1.21,VRSK
20,2017-09-30,$0.72,VRSK
21,2017-06-30,$0.72,VRSK
22,2017-03-31,$0.64,VRSK
23,2016-12-31,$0.64,VRSK
24,2016-09-30,$0.74,VRSK
25,2016-06-30,$1.53,VRSK
26,2016-03-31,$0.54,VRSK
27,2015-12-31,$0.66,VRSK
28,2015-09-30,$0.77,VRSK
29,2015-06-30,$0.97,VRSK
30,2015-03-31,$0.61,VRSK
31,2014-12-31,$0.59,VRSK
32,2014-09-30,$0.58,VRSK
33,2014-06-30,$0.52,VRSK
34,2014-03-31,$0.68,VRSK
35,2013-12-31,$0.50,VRSK
36,2013-09-30,$0.56,VRSK
37,2013-06-30,$0.49,VRSK
38,2013-03-31,$0.47,VRSK
39,2012-12-31,$0.57,VRSK
40,2012-09-30,$0.48,VRSK
41,2012-06-30,$0.43,VRSK
42,2012-03-31,$0.44,VRSK
43,2011-12-31,$0.47,VRSK
44,2011-09-30,$0.41,VRSK
45,2011-06-30,$0.38,VRSK
46,2011-03-31,$0.37,VRSK
47,2010-12-31,$0.36,VRSK
48,2010-09-30,$0.34,VRSK
49,2010-06-30,$0.31,VRSK
50,2010-03-31,$0.29,VRSK
51,2009-12-31,$-0.04,VRSK
52,2009-09-30,$0.23,VRSK
53,2009-06-30,$0.26,VRSK
54,2009-03-31,$0.25,VRSK
0,2022-09-30,$1.17,VZ
1,2022-06-30,$1.24,VZ
2,2022-03-31,$1.09,VZ
3,2021-12-31,$1.10,VZ
4,2021-09-30,$1.55,VZ
5,2021-06-30,$1.40,VZ
6,2021-03-31,$1.27,VZ
7,2020-12-31,$1.12,VZ
8,2020-09-30,$1.05,VZ
9,2020-06-30,$1.13,VZ
10,2020-03-31,$1.00,VZ
11,2019-12-31,$1.23,VZ
12,2019-09-30,$1.25,VZ
13,2019-06-30,$0.95,VZ
